norm,expon,lognorm,gamma,beta,chi2,poisson,uniform,weibull_min
42.6841,21.9372,46.3916,25.8692,46.2889,36.7727,51,26.6663,75.9648
36.8111,33.1933,29.4967,35.9684,27.8335,25.4539,39,40.7324,42.1198
66.8716,70.341,22.3782,89.2448,57.5768,20.7964,42,26.8284,77.2525
82.7162,23.8657,24.8412,74.3897,79.1562,22.5428,60,40.6017,83.031
72.9097,73.8513,32.2274,27.9294,15.2134,39.9216,54,96.8849,38.228
43.3403,83.5953,23.4378,88.9206,23.5553,34.9488,42,77.1714,52.2748
47.4975,29.596,67.9005,35.1338,17.8722,23.4089,59,64.7193,71.5073
76.6957,42.361,74.1616,49.9162,69.7003,30.1907,50,32.1276,30.9024
90.9483,49.5456,52.2959,35.1575,25.844,21.4122,48,26.4611,98.8586
22.3348,91.6007,26.4888,51.1256,87.3261,22.4644,49,47.0626,49.6047
98.1314,73.1988,89.4115,54.057,42.0762,29.2687,40,28.1831,33.0459
60.3732,47.679,41.1567,40.3791,19.7474,22.8238,64,96.2497,65.482
56.5027,56.3736,66.1509,39.4398,79.6428,20.8372,53,85.177,63.5209
41.9165,76.4997,56.6169,73.6647,85.2871,29.0708,56,74.5864,99.2611
45.9392,23.2006,59.3893,80.423,21.5488,24.5108,53,23.804,28.9655
49.7071,21.0791,38.2407,20.1792,34.3479,31.8654,55,67.6595,64.8855
23.1528,39.7097,87.6583,39.8287,14.294,25.6667,48,73.7599,48.559
87.9882,92.924,76.311,85.888,64.3145,23.8201,49,59.1662,30.8383
78.2297,27.763,70.0087,30.5123,29.5843,39.647,52,20.6111,42.6933
60.9969,71.1754,77.5574,65.6976,75.7441,26.024,57,56.6878,37.4563
35.5655,82.0005,20.1413,24.2663,32.3884,20.8452,50,24.2631,37.4475
49.9678,29.3096,60.6139,36.1676,39.5312,24.1219,51,71.7873,48.7076
47.5612,47.9384,21.7401,39.5844,70.5094,27.2817,44,44.2414,40.8848
94.2897,28.917,23.8357,52.1467,39.0029,22.1729,57,44.5208,75.7361
89.9642,70.8633,47.5838,25.2506,80.8213,21.0564,52,36.248,63.8828
34.3065,41.0531,73.0549,43.3724,64.8554,20.3674,55,78.0944,31.6501
35.5361,50.1545,94.4522,21.349,41.8835,40.7173,50,79.2473,48.4991
73.0179,44.9843,83.6888,46.4238,34.7629,35.5534,61,74.3225,48.4655
62.4012,65.0714,23.9928,33.3768,37.9566,25.6947,60,95.9265,67.012
30.5367,79.0423,96.9059,29.147,39.0353,37.2905,42,97.2469,86.8656
81.9513,23.4974,36.3737,67.8764,75.8378,42.081,45,68.0756,24.9426
62.9802,74.0308,31.7077,95.0166,55.2565,25.2014,43,78.9747,42.1791
66.9268,30.6313,61.9119,58.9434,59.0074,33.5583,54,84.2777,26.1953
76.6756,23.0273,40.8145,46.8127,15.0112,27.7712,50,27.8685,61.4154
32.1075,31.289,30.2516,79.139,41.0322,26.8498,71,69.0417,55.3202
48.6888,26.7366,38.1076,49.4965,49.563,20.2924,59,63.2009,23.2974
70.5163,23.9659,25.6737,38.8219,49.0074,22.654,55,59.0533,46.6214
62.0289,33.8602,78.348,67.6624,55.8074,26.8841,52,98.1852,46.0075
36.1945,30.3904,62.5253,27.0272,28.6242,22.4739,44,82.7676,42.6545
73.8269,20.9374,49.886,36.993,76.3319,20.3967,46,80.9173,43.7601
48.7197,46.41,44.8382,20.5199,22.5723,23.8533,48,56.0508,38.6186
32.0054,21.7979,27.3772,34.0224,53.4493,21.1677,45,87.4803,24.2453
61.4189,50.9589,30.0043,22.2153,22.4461,25.4426,55,64.9348,57.4235
69.7455,72.0838,48.9142,24.8515,19.6454,21.546,60,82.5108,32.4494
47.4818,33.3513,33.6397,60.3021,14.425,31.1435,54,76.8297,39.5357
76.6245,29.8904,65.4401,20.39,68.7734,25.9876,46,94.9872,49.0474
38.6045,28.8553,98.7548,20.9821,17.3013,26.9807,62,28.5501,50.0029
76.2751,65.4834,86.6717,22.8138,82.4134,27.1168,55,81.3548,22.7316
72.9157,50.7411,58.6435,43.1942,21.7976,24.0505,62,27.8434,30.2
35.0835,71.8295,25.5346,66.6297,90.8139,27.6955,45,32.9488,26.6059
88.3086,29.3068,63.2767,22.108,42.0111,24.1925,41,56.0764,68.4442
20.3814,21.5387,94.727,60.4055,72.1728,22.9811,47,35.0298,29.6857
66.4567,41.7139,52.2919,57.1429,17.6236,22.7313,48,39.94,61.5636
20.0041,52.0025,61.5276,48.505,53.0375,29.0667,59,32.7741,24.5628
93.4245,41.1814,20.3744,63.22,56.4946,21.7076,49,40.358,40.6921
41.0791,49.0644,62.6308,45.0456,41.757,21.3014,48,70.456,29.1287
99.2255,25.0405,50.4574,52.5226,12.6932,23.24,49,81.5844,34.4201
27.7304,54.8884,38.4553,48.6587,41.5358,22.276,57,71.2756,26.1564
48.1864,20.7662,30.6806,55.8642,27.7913,26.8106,54,31.1011,38.1025
67.6562,64.4121,71.511,68.6411,58.1719,24.2731,56,71.1679,28.4313
66.0634,75.0951,24.5164,47.0479,31.9972,22.3529,40,65.6201,56.3674
41.044,74.5318,72.2635,33.7573,77.5522,35.9289,47,97.584,61.9622
25.7902,88.9319,71.9705,33.2863,63.0248,22.1241,43,58.5397,29.2762
50.532,29.9811,24.8389,27.2207,15.2745,24.029,51,26.6556,29.2642
90.8253,40.4217,26.4709,80.3644,36.7046,45.8001,58,74.3426,49.6935
26.2079,21.5194,27.9788,23.884,38.9021,30.5452,63,94.7869,50.292
38.0266,28.9237,72.1859,77.0492,34.095,20.0272,41,94.0512,55.3008
77.0437,47.1624,24.7269,81.7855,25.5409,25.742,48,45.5601,59.3363
30.3725,25.5202,69.7381,84.9574,41.0565,27.4494,48,40.6953,25.5672
78.259,42.0237,75.4312,60.5967,46.8911,25.5988,43,21.3597,39.4987
88.1326,68.1241,56.2523,74.7134,18.1092,20.0956,66,36.1761,62.6276
61.1738,81.1224,44.1775,57.6737,47.0554,20.0108,60,74.9488,70.473
62.5677,36.9276,30.9076,40.4104,86.9026,25.8444,51,78.2542,60.385
94.1879,59.4061,98.4405,37.0568,29.3068,22.1769,60,48.3031,94.6877
52.3997,33.3221,51.7876,66.5183,93.5455,20.4348,54,20.6815,66.2113
28.7535,29.4667,61.3875,78.2184,36.507,27.3717,52,77.4428,94.7557
58.3461,25.4545,51.2446,22.6658,13.6873,21.9103,37,61.8419,46.2605
23.7853,23.3602,32.3765,34.3016,50.0296,23.2757,46,59.4444,50.8337
32.4751,38.028,70.8501,22.4805,31.2604,38.2844,64,82.9672,66.7467
37.3481,34.3326,37.545,80.8758,21.3142,21.9148,55,45.4909,25.0808
93.8993,20.8666,79.6396,26.8981,62.0258,20.4129,51,69.3637,48.6211
88.813,75.7636,74.7344,67.8862,77.6104,28.3506,41,30.1735,20.785
95.6818,59.4449,32.5877,97.1286,14.8912,42.7279,47,80.3783,30.6319
23.7562,42.9288,46.5429,65.2076,35.4552,25.3912,51,29.9473,24.2641
23.4321,25.6118,48.3495,71.8441,52.8952,20.8286,52,70.3492,33.4307
71.2501,76.0473,31.9357,36.6057,29.3603,21.7402,52,90.1967,97.5225
47.1053,28.5451,62.2699,31.3656,9.53672,26.8268,41,71.2552,57.1299
37.6457,41.7332,86.0865,42.2468,46.1972,22.1821,45,22.8459,76.2613
64.6548,57.0712,31.6181,47.7591,16.2035,32.962,53,49.5751,43.6069
50.8407,87.4143,45.7301,49.2554,42.9922,22.4327,46,73.8047,41.8224
31.395,59.8805,94.4025,66.407,16.7367,21.5938,62,65.5021,58.537
27.4686,21.6624,24.1877,56.7658,19.1609,23.1425,48,24.9178,74.007
47.5516,75.2431,72.9129,37.107,33.2964,28.9777,56,46.0243,77.0565
73.3659,64.7666,41.5146,73.1854,72.7848,22.5121,52,49.2895,44.6107
74.7376,52.2214,31.1027,46.0163,23.0298,22.0625,65,40.3065,27.5997
93.6425,40.0481,47.7379,47.269,51.9293,23.6279,49,72.3779,26.4172
89.3608,51.7292,50.6342,47.2352,36.5715,20.8364,38,75.5202,21.396
26.2206,26.0814,88.3031,48.7645,36.1582,20.659,42,46.5725,79.6079
22.4641,23.4051,75.2286,30.8972,28.9463,37.7476,39,99.7705,22.3031
47.1815,34.5905,22.3762,67.4719,83.7657,25.6459,43,89.236,40.7478
86.4204,61.5576,88.3003,21.2048,51.8774,27.5049,51,20.8841,61.9634
76.1321,46.3323,97.6089,46.4016,73.4119,21.2608,40,27.4385,75.2319
31.3742,21.7148,91.9436,40.523,81.0209,24.5848,62,40.102,40.0452
79.5169,20.1766,51.7541,45.6218,29.0946,25.3745,41,76.7542,39.3202
78.5369,22.0215,99.5099,54.9708,71.5122,29.0589,42,34.012,46.4054
35.0266,67.9856,53.8761,56.2589,33.3818,21.152,46,62.1223,43.1776
51.7972,88.8578,59.0935,65.0173,38.2723,23.9148,49,38.7701,65.859
86.3737,43.4631,72.4489,22.6601,68.4509,26.4802,54,95.86,64.634
26.5464,34.2339,29.1257,60.6264,11.0474,23.3798,53,94.0559,37.8681
95.0708,63.7605,73.341,56.5766,32.7579,27.2659,43,29.3822,39.8593
97.2484,37.3902,46.5317,50.7392,13.9891,22.9478,46,73.8494,81.5742
63.1562,43.8021,54.6607,99.8959,39.8545,24.628,52,71.7677,21.5689
49.5399,30.9778,69.7222,27.0188,9.87821,22.7687,50,68.9739,33.4882
51.5945,54.9225,40.8756,20.5421,79.5392,24.0314,44,41.4457,33.8576
81.5797,29.9904,71.2703,72.3399,28.4762,24.6368,48,70.5805,57.8548
41.649,39.3056,82.8231,21.2295,15.7155,31.9001,53,51.5176,33.7144
77.9469,83.4934,20.7247,22.5496,15.2262,23.938,53,44.2021,42.3055
54.1102,94.0147,88.2358,68.1066,42.9843,20.7075,49,59.3042,76.7876
41.3218,86.4468,36.5277,46.004,62.7021,21.782,44,94.4277,33.6648
26.9265,44.6178,37.7066,54.772,84.9186,23.9007,45,89.892,39.6429
21.6792,32.6958,92.7742,95.7079,41.3446,27.3757,47,40.5754,58.0548
50.9231,24.1552,45.3745,20.8447,38.5668,42.6264,63,56.5481,46.3288
23.9142,55.6753,62.2099,23.6642,65.144,31.0743,58,29.1754,40.9639
72.6449,38.8645,31.7956,67.7744,15.5466,20.5093,45,92.2316,28.7343
75.8097,63.2919,69.3518,52.4248,86.5866,33.6168,60,56.9892,22.8188
99.4841,46.7549,62.7033,26.6588,13.631,34.2239,54,99.8689,32.8687
38.9734,74.3716,95.909,68.2385,67.79,22.7782,56,75.7122,24.2733
22.8241,33.7901,20.6442,39.6425,30.2884,23.8124,49,91.7053,37.9092
92.8943,66.5953,25.2168,40.9231,28.9077,21.1005,52,20.991,29.0592
57.181,48.6396,70.8197,34.3606,40.2742,27.6897,51,72.6644,49.0153
22.1295,71.0153,44.5829,67.4479,63.4643,24.0783,57,46.6673,28.7976
30.347,26.9845,87.8397,84.3983,37.3388,20.7366,61,97.9377,20.2308
25.3681,38.2869,22.844,21.0481,54.2549,20.9825,47,87.7142,31.3644
44.6202,57.9533,20.2138,33.1507,77.8102,20.7591,59,36.0637,79.0711
38.3109,91.792,66.5705,55.7011,49.7056,21.5353,48,86.0078,22.3267
31.5683,40.2528,25.1948,53.3127,85.6273,21.3253,52,56.6256,33.7307
86.627,34.8124,24.3725,58.2033,56.4282,27.9182,43,41.9255,67.1688
79.1024,77.6434,33.3879,44.0331,28.2596,27.4838,44,79.0039,45.5442
85.8838,84.3461,27.7244,26.0262,38.105,25.2099,55,49.0634,60.1259
51.0556,90.7395,46.3853,27.8036,7.59383,32.4776,45,29.613,76.0802
24.3111,49.3757,21.4492,69.4852,50.8628,20.8037,43,55.4569,20.6783
78.949,53.951,27.7775,47.5948,27.5302,22.0056,47,63.9146,42.9076
53.0202,49.7915,26.1642,71.1721,33.0707,32.2697,49,91.3695,27.9051
85.8318,65.8443,57.6096,28.642,22.1149,21.9828,50,70.1295,52.0304
56.3909,33.3185,41.1263,92.8076,71.3002,38.0766,58,69.6332,32.9835
81.1083,47.6644,22.816,33.8226,24.3976,28.2562,43,26.9454,20.5022
76.8365,29.2657,27.7232,35.1241,86.9899,22.4456,49,89.6516,61.7963
33.712,49.8641,91.8943,25.2505,41.157,24.5929,50,62.4756,33.4163
45.2484,51.4549,77.0066,60.2815,55.9826,21.675,45,72.408,38.9182
29.5846,50.5407,27.7615,45.9243,21.2615,33.7935,50,89.1501,78.2085
73.5368,58.9668,41.6526,67.4623,55.9434,20.0309,53,85.6781,50.1245
39.3969,31.1559,45.1252,49.9644,36.2612,22.6575,54,84.9579,46.9723
87.2461,44.6583,44.81,57.3327,80.7841,20.2622,51,89.1288,31.577
81.4014,39.4305,21.6634,48.4018,58.8026,32.966,58,83.6696,33.7347
32.0996,28.5513,50.53,21.6507,20.6033,21.6882,54,55.4598,46.3781
77.3725,54.2676,42.0609,79.6621,26.0188,21.8131,54,87.4221,64.1926
56.1334,77.6626,41.2799,35.8538,64.2081,23.3954,40,57.8773,27.1194
56.9058,21.9563,25.3702,36.3927,10.9796,26.0142,51,78.6959,54.5282
54.765,25.2575,91.2356,39.907,41.527,21.0909,52,48.106,32.019
41.5358,97.5143,80.2033,31.6352,26.0638,29.9274,48,38.7985,57.8366
67.8423,39.2835,59.5851,43.3538,17.9187,26.0006,54,62.5996,91.8923
72.7179,20.2555,20.6223,21.0852,94.1629,28.2301,59,72.2436,30.1418
39.9675,35.1943,22.1106,41.4062,2.48055,21.4556,48,42.0391,59.4434
61.8646,64.8802,52.7546,74.5164,67.8226,20.4593,44,40.923,37.2025
30.5125,27.8498,51.5482,48.9266,41.6743,21.7405,52,54.3571,62.2512
26.5598,44.4337,20.7802,80.1993,14.892,24.4931,52,48.7064,54.1945
53.3617,46.7291,30.9601,47.5943,56.6911,26.6626,45,42.9365,31.3711
32.702,57.432,91.822,61.4487,49.6511,25.0685,43,78.0061,42.0747
41.6616,35.0289,82.0389,37.8715,88.4767,23.1728,55,55.1045,29.7609
52.8064,45.284,88.794,60.5789,52.6708,22.4309,59,40.4421,86.4088
51.0902,93.2008,20.3932,43.6082,50.7,22.3423,50,35.0667,48.3618
87.1682,66.7815,51.4188,29.7179,5.93861,21.8489,49,55.9876,49.1016
68.5117,93.4645,56.3853,22.0525,51.5108,25.8748,54,20.2991,43.8182
30.1323,20.247,65.5562,21.5391,47.5449,22.1093,45,92.6362,64.4052
30.5834,73.6919,99.3134,26.701,12.9925,20.5389,48,39.9475,45.0664
45.4534,72.1011,66.8974,90.4619,44.2776,25.254,50,68.4539,70.7723
73.125,22.7061,29.8249,30.6845,16.1959,20.672,48,90.6889,81.4801
52.0344,57.5789,45.5466,59.8839,40.3225,25.5318,61,94.2493,60.3316
51.2617,39.7195,21.2946,25.7146,90.6857,36.5594,36,61.6055,28.2366
78.602,87.7075,86.9785,54.7044,86.3473,25.0388,42,43.0822,35.4295
47.1322,74.8049,65.6916,53.6064,19.3218,21.2774,55,93.306,26.0421
67.715,49.7539,24.1147,76.9824,82.9271,23.3737,55,31.8574,28.9586
52.759,29.927,31.7634,21.9539,45.2248,21.7746,57,48.051,79.3944
90.211,44.8099,39.9303,49.6044,72.8185,22.2602,58,34.4934,27.8586
76.0739,23.2075,29.9422,62.2214,83.3407,25.0938,54,87.4842,41.2096
59.729,28.0696,29.8778,36.6986,83.0447,20.0253,49,25.9302,43.8865
69.4631,38.7732,75.6908,91.4584,52.2192,27.0966,50,76.9048,58.5076
46.8687,51.8548,25.2711,54.2735,54.1954,22.3308,44,96.9647,57.5981
66.437,59.9502,76.786,42.5437,82.9622,20.2688,46,38.2709,54.7644
64.7429,67.8318,34.745,50.451,56.7076,29.4545,61,29.5874,73.1507
77.2476,70.3897,95.0896,30.148,60.6519,21.5564,39,97.7175,63.008
97.0598,56.0172,96.864,54.1702,85.7916,23.8231,61,88.5959,35.498
66.2644,27.7029,30.3632,29.2623,42.1793,20.8706,45,46.6306,37.208
29.8841,35.5894,21.8477,28.5337,61.0112,24.6586,48,86.918,34.5914
60.4705,39.9884,24.4815,43.3252,33.3294,21.0344,52,50.377,45.5405
31.712,28.373,48.1122,27.8243,79.7206,30.2843,51,68.3353,75.908
37.6127,28.7579,36.3257,77.5973,46.1663,21.2065,46,64.9702,44.0748
24.6462,23.7183,89.8798,45.4287,28.1332,31.4699,40,42.2389,37.7866
38.6132,70.0915,49.2611,23.1689,33.7561,22.8789,40,57.5949,39.1319
78.2074,67.7692,22.6099,28.4097,57.0096,20.3572,52,76.3152,81.1205
23.8626,72.0135,25.1434,89.4469,44.7421,20.131,56,72.907,25.5442
25.4144,54.1661,20.3212,87.578,81.4602,25.8571,49,84.2593,74.2772
91.7026,37.6477,70.7087,57.1035,73.0605,25.1604,46,65.724,39.8611
69.8038,98.2621,37.4313,68.4742,36.645,21.7945,44,70.6434,41.0102
86.2338,72.6704,56.0167,39.6825,89.8101,20.1743,42,88.587,38.7356
38.9537,51.6709,26.6722,21.9381,51.2852,23.228,45,88.2049,53.3846
69.4743,57.9787,35.1242,57.1864,16.9994,21.1688,54,78.146,63.6313
57.6574,20.7989,26.6453,77.1422,65.0461,23.3157,52,56.2879,41.3298
59.0547,25.2818,91.1475,70.1344,62.4583,20.869,56,92.3121,36.8385
46.3348,66.1558,70.2354,40.7355,28.1652,24.1592,45,83.2078,43.7815
63.2047,39.9458,46.7437,33.6835,52.8174,23.076,56,21.8744,45.2885
63.9983,31.065,30.9379,34.4005,49.2848,23.9135,48,55.956,76.1043
29.2139,41.3825,22.3622,63.6192,87.6628,28.5096,33,55.4878,56.1027
32.6903,31.8643,70.0829,68.0061,26.8585,22.1406,50,86.1853,38.0276
21.7739,44.4958,55.5047,79.1447,39.1584,21.2603,67,67.6171,59.7758
42.6341,32.2061,60.0535,33.5712,69.46,35.5609,53,27.8681,49.9967
33.179,54.4134,57.5979,33.3984,78.6574,25.1824,38,74.3158,53.0651
98.8134,39.1424,29.6649,32.4652,76.2205,21.6863,47,84.6319,77.4705
98.1271,63.7038,99.8413,85.5314,28.845,26.7779,48,81.9941,72.4693
75.2743,46.058,25.1463,93.3433,45.86,33.4605,40,60.4912,74.4591
38.7385,36.5789,48.2405,61.5776,86.4449,34.1696,49,46.7955,59.0002
89.4517,35.5497,30.846,63.8273,21.3017,25.4048,54,64.4238,79.2856
48.3927,23.0936,30.981,32.731,47.7865,21.4811,64,26.8697,61.5961
85.135,22.7195,28.5882,40.4089,36.9602,22.3715,51,51.0113,25.1514
37.8479,55.3255,64.0442,51.822,61.2345,21.6774,46,80.9422,42.9988
53.3675,24.0744,51.9099,41.2878,75.2264,31.2415,53,68.3133,75.4503
75.1575,50.1501,38.9091,95.1581,20.9035,20.7751,43,45.7952,27.7083
57.1529,25.3001,22.5646,77.0842,55.22,25.6294,54,48.1874,54.7752
22.7394,90.7161,48.3824,29.5862,27.3677,22.1705,57,90.3342,33.3017
46.6953,42.3751,86.4051,81.7862,86.0412,25.2581,41,58.4582,30.009
56.4248,42.499,68.217,68.7341,42.9438,24.108,52,51.0651,23.6585
29.7354,52.3675,85.6989,21.6468,67.8403,30.2782,46,86.871,40.366
58.9391,24.1699,22.1898,21.3273,50.6921,23.3385,55,77.6103,43.3566
35.3581,50.9082,60.8464,80.2148,18.2161,33.1991,55,46.9298,62.1148
56.7135,44.1393,34.7656,31.7894,76.806,25.3771,41,94.5715,25.2234
94.7232,46.913,33.116,55.9065,76.5095,20.0964,36,64.0018,37.8305
49.654,85.4294,38.7905,73.3852,59.1112,27.3265,42,63.5184,38.5368
48.9398,50.9614,38.9953,45.6526,26.9807,21.6616,61,62.419,24.4631
32.6075,22.7157,72.5088,49.9423,32.7082,20.0734,56,27.1747,36.935
41.0726,40.9156,27.8257,49.3867,46.0307,22.9972,52,85.0085,57.7941
65.228,42.7558,39.9006,40.5193,70.8626,20.7118,51,39.9522,33.7089
66.3073,25.799,49.5078,63.8405,61.8541,22.0789,48,36.2876,22.9857
74.21,41.6202,99.7058,25.2234,29.014,28.2967,41,44.6125,29.9634
95.6364,24.4486,21.3785,39.4608,51.1751,21.3755,43,31.6233,34.388
48.4734,45.5283,33.6791,26.9166,74.949,22.7732,49,41.6438,52.7324
42.0583,45.4858,26.975,60.5381,26.5474,21.0092,47,90.3359,91.9518
61.7999,30.0218,40.5477,90.2865,35.2299,31.0148,43,87.663,57.2764
63.9298,43.8886,79.9177,64.6536,27.8766,29.7766,42,38.0014,60.7319
42.1864,62.3704,71.1105,65.9146,88.0514,20.1716,39,65.3049,45.3806
64.6747,64.9529,62.9107,60.5375,78.0219,33.7875,46,32.6878,32.8629
46.4055,21.812,39.0799,99.4115,80.3833,25.4959,45,73.4483,55.1983
61.7785,49.4283,31.8508,34.3216,52.4196,30.1546,45,87.5746,29.4021
58.1867,39.1954,72.3745,50.9095,30.8704,35.0404,55,28.9261,38.9535
54.0985,68.8766,74.0909,89.4718,46.7049,21.1765,53,38.547,50.3789
73.7177,66.9722,24.6061,63.1473,36.0528,20.7244,53,82.1697,35.6855
25.3662,60.6144,64.7555,72.8315,61.2794,20.3338,61,93.2955,34.1999
55.7639,85.6663,27.7396,71.3034,30.1669,24.9373,58,21.7312,88.2385
25.5338,45.668,96.1268,22.0967,49.4758,23.1619,54,75.5658,26.607
51.495,66.0851,81.577,83.4735,41.8833,20.0955,39,66.828,50.9578
77.2619,50.7302,34.8134,63.5669,59.8073,23.2752,40,60.4205,60.7978
41.0892,23.4872,82.7934,95.4183,48.6039,24.3243,56,34.3207,48.1848
49.5992,62.4282,31.1023,27.859,53.646,25.6494,49,63.8088,29.7157
64.4515,36.6442,34.5633,47.9156,37.0437,32.575,49,99.3831,25.369
50.6602,84.7896,42.6197,22.6671,33.0624,29.6562,43,99.5508,46.1853
33.9947,35.5501,49.0237,50.2982,32.0965,21.7829,48,76.3461,47.1723
47.1695,89.7931,37.7324,71.7072,22.0871,20.4625,52,84.9004,47.9069
42.9718,45.4978,41.0303,46.4528,65.4734,24.3514,47,45.7722,23.9378
23.2928,88.5744,61.75,80.1558,60.1004,20.1182,49,62.4082,65.7204
97.7499,27.4509,31.9634,52.941,50.9661,29.0106,54,55.3105,37.7756
64.943,22.8128,30.8985,35.9461,69.6511,20.7444,57,59.1071,38.371
64.3553,69.3768,39.7522,44.4048,45.4818,24.8841,45,51.7725,47.786
29.4878,22.8612,84.3205,54.4949,74.0876,26.7661,58,60.1954,73.0374
32.7055,31.9279,48.4865,66.5151,61.7859,21.958,54,25.761,68.3322
62.5335,90.8694,66.16,33.7175,26.0315,21.2244,44,69.8267,29.6424
64.8202,78.9997,56.1151,84.0152,22.8909,21.2746,41,62.8238,30.1456
82.1505,42.643,47.5825,46.7557,37.6844,20.6622,41,68.3014,78.9984
49.1492,75.1491,82.1407,21.8771,8.49444,22.7866,38,85.7417,30.4593
84.3832,27.4046,30.0938,30.5805,50.982,21.0556,58,58.2143,69.6082
74.0543,32.3454,30.2141,60.9919,39.1957,20.3974,48,99.9828,40.8092
78.6036,42.761,37.3252,27.7774,27.1507,22.6129,44,27.6328,40.3784
37.4872,62.8016,99.8898,25.1259,79.3579,33.7288,59,50.7469,58.7985
38.909,85.8944,34.4085,96.5553,39.6952,24.7136,44,53.43,59.2516
21.8336,33.8702,64.5084,41.6809,26.2029,28.1777,58,25.2898,49.4341
53.9258,64.0399,28.1865,40.1705,51.0551,30.8563,53,23.1347,55.0551
62.9038,37.0082,43.1891,52.3539,56.2542,22.7782,53,78.5651,60.8545
40.7922,24.7148,50.5552,48.1539,32.1934,42.5065,48,98.1113,51.2325
20.3538,24.3095,57.5763,50.7991,69.0477,23.2098,46,67.1157,63.0355
55.812,22.0295,34.0271,23.6408,98.1069,21.6293,61,51.1701,28.9188
35.9178,45.1278,43.41,35.4565,84.1288,22.4419,50,67.0142,36.6712
38.9987,30.37,39.9109,40.0651,58.2722,20.8841,39,27.5053,29.3115
77.8521,23.1755,30.1287,56.1136,86.4621,20.4889,51,58.0739,26.3996
29.6632,34.7935,30.4296,33.3965,60.4334,20.3866,40,84.1137,66.3731
29.7864,27.2344,33.6801,54.9879,58.4867,20.1683,50,46.6467,78.3676
32.8982,96.0992,36.3918,47.8647,4.95131,20.1986,49,95.4213,26.4648
25.4543,72.0164,30.6455,27.7489,27.519,21.1,40,59.6158,25.1974
45.6079,24.3314,44.565,43.6041,28.3042,25.7281,52,46.1524,54.4456
28.6244,54.0353,84.3229,58.5631,78.3023,38.9377,40,79.4287,28.0079
77.1658,20.539,20.2252,68.421,48.1394,27.5802,63,45.1055,54.9223
45.6824,42.4647,32,48.2719,20.6684,23.4873,52,74.8529,46.9316
79.8269,77.5627,92.343,40.4734,22.2211,33.8804,54,69.9076,32.5595
44.0572,95.2733,97.8172,57.634,68.7152,26.4525,43,64.5604,32.3995
68.9928,70.7972,33.3253,39.9631,59.5017,24.656,54,41.6875,65.2443
54.3657,90.0553,76.9531,39.2149,40.8988,28.2611,51,97.5516,49.9222
68.2953,34.3776,31.0662,32.4247,70.6961,24.097,52,81.9732,42.4645
56.9844,24.2255,30.3078,54.8123,39.3486,20.0349,52,70.9086,73.1673
60.5993,58.0735,22.9004,34.7659,54.0229,22.8677,59,30.8962,28.9987
53.5441,69.5447,29.5398,77.8816,80.5428,20.2588,49,90.9764,35.9765
84.2961,46.4805,29.9122,87.4171,44.2281,22.3591,63,45.9957,89.9555
24.3856,20.9396,31.7041,80.9798,82.3705,35.5058,51,60.6442,46.1695
44.9047,49.4053,49.672,45.2058,56.8307,20.81,70,66.3111,21.7782
36.0832,71.9662,73.4669,60.0717,66.7639,27.0245,61,75.2077,49.6188
40.6035,70.9086,82.2528,30.9608,36.5262,30.5004,46,60.0418,44.5574
69.9055,28.9802,97.982,26.7941,73.4993,25.6723,69,97.8697,59.8269
58.2998,52.4428,41.3746,52.7244,31.4309,23.3288,40,90.9139,74.1057
91.2395,66.0689,20.8802,30.9611,54.7051,28.4933,52,71.8262,41.0424
32.2504,50.8289,23.4321,51.662,50.092,20.4668,51,72.7548,26.0894
75.441,52.4993,38.2503,25.6847,23.4176,24.6365,42,23.0924,59.4956
35.1993,56.1071,34.0137,61.6651,28.66,20.2182,57,75.4691,40.1094
81.1663,41.0117,96.0086,60.9378,42.538,21.226,48,22.1371,51.6133
29.3376,71.9658,62.847,59.1746,28.4442,53.5039,56,42.6296,72.9568
92.7307,30.2813,30.718,37.8828,31.8954,22.0026,62,34.8724,31.1562
65.2851,51.8462,88.255,30.2089,43.1811,20.4554,41,35.6294,57.154
35.5319,67.7978,35.0099,25.4373,48.5114,40.541,47,81.1748,43.3593
35.1412,24.4237,24.2566,61.223,76.6532,32.2837,58,79.0388,56.1653
69.2639,45.2224,65.879,23.1246,42.7953,39.5493,55,71.5238,54.0567
54.7881,20.9487,42.782,86.8806,85.5412,35.5946,52,85.66,63.5433
54.5103,26.4167,48.787,38.6674,66.0454,22.8184,44,81.2092,31.028
62.8252,38.0413,28.2029,59.3061,83.0462,20.1131,52,25.2882,34.1993
53.2002,64.2497,89.4309,32.8762,22.8571,21.664,39,94.357,20.4383
68.83,62.2275,70.834,30.8058,32.5942,20.5869,50,95.4941,31.3881
47.7644,41.2975,41.7933,29.7076,52.2319,24.607,56,53.902,36.558
39.2181,28.7298,20.1219,65.9969,67.2067,20.7808,40,70.4185,37.3694
71.4515,30.5356,40.4752,73.357,30.2856,24.5909,45,20.9957,86.5814
